"","YT3.cases","YT3","YT3"
"58",2319.12869272322,5015.39846050178,3629.92653237859
"59",2277.56529743753,5067.58357408696,3597.43515884568
"60",2242.14583827443,5083.36294144965,3578.76266155793
"61",2237.67757007488,5098.49484313994,3570.03135927431
"62",2266.8171917532,5109.87209929484,3582.05081560934
"63",2312.86757017493,5122.41085331784,3611.70313787653
"64",2362.6947920312,5113.19823903319,3630.34591881533
"65",2410.13199658241,5090.20787016138,3613.99065553555
"66",2450.16787881528,5058.54609279795,3576.12143427284
"67",2470.25014389014,5007.95966274788,3547.0227481308
"68",2472.29235216768,4994.47108583808,3543.5141724953
"69",2454.34010010483,4992.90445935686,3558.22281111018
"70",2424.53905802546,5023.86118087499,3571.27959423973
"71",2399.57919847035,5057.71728986121,3583.3122198509
"72",2404.17230109043,5077.94709816783,3586.38719257065
"73",2452.48915345763,5086.76857629545,3574.1931252992
"74",2517.72777019546,5114.40527234486,3539.70390266542
"75",2563.99248088007,5134.4532721385,3502.55801436281
"76",2571.38690046817,5164.98100093909,3474.75195278098
"77",2551.91959118244,5207.73775986813,3460.3340131853
"78",2526.84773410112,5252.39355797478,3465.10120910408
"79",2498.90140488057,5259.74289346692,3494.11823919158
"80",2471.26357323024,5232.1986825004,3547.13730401384
"81",2443.65502458096,5145.67263433818,3597.96677771566
"82",2410.93224829835,5102.35284363787,3640.58185121925
"83",2384.77505411584,5061.33987555376,3669.56999143715
"84",2374.14469758831,5025.38498715071,3682.58651530446
"85",2374.27125752273,4999.79156968882,3681.90469290441
"86",2382.90125004589,4952.13528635965,3676.76250239439
"87",2404.39530243998,4918.33773624888,3673.29903670271
"88",2434.72246056832,4877.08087586644,3667.16786585348
"89",2460.28095826875,4867.73915018607,3649.53328875544
"90",2468.54187795382,4890.0306117377,3601.92634464454
"91",2458.48785542572,4944.58491123758,3546.11553420113
"92",2437.69626220156,4961.29814477321,3526.01926763402
"93",2421.17328115168,5002.45370631315,3556.0096866561
"94",2417.97138449158,5055.77377402351,3623.70578122061
"95",2415.28154747688,5104.61440939801,3692.56010826691
"96",2407.60488960408,5140.20160146198,3742.21056213125
"97",2409.64248036004,5177.44958322376,3759.6790065968
"98",2425.14986623215,5208.64065152246,3751.50923196936
"99",2441.75953954355,5221.44903428928,3734.75957667259
"100",2444.8886767656,5193.18620509544,3718.799753965
"101",2421.43000376657,5199.98431468077,3722.47255632237
"102",2386.02499268482,5185.20068678707,3758.15635693163
"103",2374.17693803801,5201.87051121389,3792.31693695068
"104",2389.05511656745,5223.76391998817,3780.17079679731
"105",2414.27738559879,5275.26992714144,3722.52538364601
"106",2440.33779908114,5330.58745851632,3657.26654389287
"107",2457.94779336654,5359.40939200584,3617.57303780912
"108",2460.73090807702,5316.92292930687,3607.90875826755
"109",2447.56897067223,5292.77418731349,3619.16950074556
"110",2422.40275259984,5292.0996576809,3644.71889641286
"111",2392.20844481318,5278.43139573464,3672.65784061777
"112",2362.09239300403,5285.14845718975,3697.12336658308
"113",2341.78084621905,5265.32183947632,3719.04796903982
"114",2341.8355268737,5297.18865701688,3722.2243752268
"115",2363.40098365521,5308.97247083973,3706.15584600554
"116",2388.4562478156,5264.83603844811,3686.59619530438
"117",2407.01762905096,5213.97547539865,3663.57191532117
"118",2412.26104822025,5174.35854734796,3647.8962520639
"119",2418.85234016551,5160.35461647182,3645.19594468911
"120",2436.0987226726,5157.57079294014,3643.69940107488
"121",2448.96641994752,5135.73157823972,3643.54682771105
"122",2432.91846520885,5155.0995529089,3658.27496052466
"123",2376.52046356837,5189.26900377057,3697.25557580441
"124",2297.11313889612,5213.73774712434,3757.4732244069
"125",2240.7637006906,5242.70154105304,3806.78665695972
"126",2242.76999766754,5299.01651344663,3819.75130419689
"127",2306.04390139967,5363.67305867245,3806.09695802001
"128",2401.61822318485,5364.96390147286,3773.070680111
"129",2486.32957349596,5310.91603571442,3708.95231017285
"130",2532.7131264773,5248.91968424216,3641.77560270012
"131",2547.41936770545,5226.2207575393,3583.18500540552
"132",2530.8539082516,5142.05075790235,3527.22127636923
"133",2497.19931950381,5051.40163484428,3482.58639721389
"134",2472.8783258707,4982.01658124419,3452.37112644235
"135",2462.56053101031,4914.4328430278,3448.76066568916
"136",2464.19920392053,4872.51593065613,3505.77017564523
"137",2467.47710355239,4824.12864578071,3607.04392785728
"138",2461.11223201476,4817.50526308292,3706.67831493965
"139",2441.53647498504,4832.50487828449,3765.61980592532
"140",2411.77469872439,4859.78475140849,3775.60215346719
"141",2375.82401918975,4869.38296767325,3745.59716349862
"142",2354.8886549428,4928.2388692201,3698.77213658849
"143",2357.73799402369,5000.89286574502,3668.33598755951
"144",2374.80902466253,5080.91610684852,3666.0699543542
"145",2395.35140054923,5136.83986799883,3665.35949302955
"146",2427.69241450424,5179.62724341885,3645.31083388635
"147",2475.49764000057,5207.80272301994,3599.86761212838
"148",2522.05961685967,5230.21066072443,3562.15056209327
"149",2546.30755062243,5209.37826009606,3555.93596235227
"150",2538.27796782629,5208.79571994683,3587.55981470291
"151",2497.18354877515,5220.52974764144,3639.08535412191
"152",2448.6094090077,5216.04066259196,3685.58324506288
"153",2414.44076189169,5191.24106534992,3712.5685564149
"154",2396.95907423234,5123.63795196846,3742.23501764648
"155",2395.77965836626,5047.33780669153,3784.85172398507
"156",2406.44966615905,4961.09449154312,3835.36850378025
"157",2416.23067420759,4914.89393039006,3868.59970431917
"158",2400.57182256402,4895.89114602441,3858.13607247756
"159",2364.51857851281,4901.90891943783,3801.57699428281
"160",2334.51424221123,4925.08626113918,3750.10751895274
"161",2322.0830986177,4956.59779580222,3732.48055066102
"162",2339.23108919736,4948.31780631405,3747.07063100243
"163",2379.32480060213,4915.23861904141,3766.77252182809
"164",2417.32857855899,4883.43440858976,3768.17144861524
"165",2429.0865992345,4885.13806800935,3752.46583815365
"166",2422.83313394127,4911.56918942626,3727.52152202324
"167",2414.43348466352,4906.29202555406,3685.95789182085
"168",2408.40982148089,4912.15818807911,3620.26201816089
"169",2405.14748283797,4868.72642989419,3525.36061125594
"170",2411.47863284736,4825.45535807615,3427.27327698762
"171",2429.16815665591,4819.40123306748,3374.1644187651
"172",2444.58617122689,4862.90441512246,3385.28796102082
"173",2448.65457342929,4908.5690236378,3441.92189386367
"174",2453.67678546515,4934.20404680851,3500.34192304998
"175",2457.48738848383,4945.33318504642,3532.4359063211
"176",2457.60749267135,4938.16833535292,3543.33559082707
"177",2441.87159650635,4945.36488529973,3552.55817461859
"178",2414.6389681924,4955.71787006072,3577.85796534334
"179",2409.59638517816,4986.73434059058,3621.4044343261
"180",2452.23150298329,5077.15010842164,3671.34599699457
"181",2536.44401318087,5142.8983118946,3713.82258378532
"182",2621.74971772778,5225.70417328295,3751.88966417176
"183",2662.39622072316,5325.63260969192,3793.90211721297
"184",2661.14450119899,5408.51746723656,3820.43781512225
"185",2640.03078163543,5458.06078552591,3800.85922591697
"186",2607.78951302233,5477.08659804929,3728.45064837615
"187",2566.20622786989,5443.65255308525,3630.23516353058
"188",2506.09498145495,5389.97801909429,3544.91696085383
"189",2433.19765770135,5327.78669359338,3486.49338655016
"190",2376.98334651029,5268.13608483083,3478.15458250983
"191",2361.40823296652,5199.4261307197,3525.11881221326
"192",2394.92516094465,5151.74775971726,3594.00290227823
"193",2473.01336452642,5113.28160732619,3654.55056527616
"194",2557.09653104709,5109.90093124073,3704.47748513368
"195",2603.01533152904,5101.67923033632,3728.10644061514
"196",2597.05912846754,5108.79740704208,3687.14189242044
"197",2546.28587769574,5169.86502707233,3581.63567300445
"198",2484.35601669799,5226.49107757646,3466.19383244299
"199",2445.28019997233,5263.32478143418,3393.31410013856
"200",2442.02245411404,5251.16066950764,3369.82037149055
"201",2459.50539149125,5232.96168914413,3368.79975280049
"202",2473.20151254052,5205.20657184868,3367.88409293242
"203",2470.57571301229,5151.66615420763,3369.06177980121
"204",2451.15145374902,5128.48502710642,3375.08914522117
"205",2429.25171362162,5121.66849204061,3383.33188976039
"206",2422.95672147615,5163.687646666,3393.00240431691
"207",2441.933755775,5182.8018137626,3424.19096566905
"208",2483.33584011724,5134.44563322117,3479.94816208576
"209",2524.57856899942,5093.85716772748,3570.29824531285
"210",2551.07195985758,5081.69784947701,3664.9764601622
"211",2549.58326912558,5114.63199848661,3723.36954433391
"212",2507.08433662342,5113.48777801487,3744.87891787886
"213",2454.18338768638,5072.88578967629,3753.54616647133
"214",2428.04898494873,4983.04656870898,3755.8740725199
"215",2436.7122560012,4870.51828766401,3740.50406378188
"216",2449.87990725526,4776.09996544611,3697.10149009342
"217",2453.05404929183,4753.47916419787,3634.22505812078
"218",2454.01220579167,4721.21332745672,3568.85046238824
"219",2442.46352391062,4713.77941495531,3511.79853605337
"220",2420.03612707345,4700.14108167802,3470.1649292181
"221",2394.76593105955,4677.83145770989,3441.53770252252
"222",2373.99642361864,4676.8368505183,3418.22937010545
"223",2360.26635136171,4696.52535030961,3396.50506329219
"224",2343.90707325651,4749.21596095135,3388.10651491775
"225",2326.13654533405,4817.3108778571,3402.62912166862
"226",2320.90900317498,4841.96953471817,3441.26193064629
"227",2341.09862340167,4873.61862460159,3483.06737910258
"228",2371.421626583,4913.86196519026,3495.5175376447
"229",2387.63927537147,4941.17069653201,3485.25015431315
"230",2383.07820082022,4975.05804979293,3493.5513560251
"231",2354.0369996271,4996.16391771132,3527.09665198015
"232",2308.34639396209,5040.75352143897,3559.33436913359
"233",2272.60036401542,5033.78129886484,3583.34634593356
"234",2271.4987455181,5027.15221860936,3604.96057061697
"235",2304.02542921285,5029.35533457842,3628.60025251157
"236",2345.30027554423,5012.5900923737,3652.82383036407
"237",2373.68135062553,5002.00063488047,3667.10684604886
"238",2367.09629282143,5019.47691347257,3674.27974363583
"239",2325.14804036187,5068.92882588059,3669.34807388566
"240",2281.06370778312,5123.69034265576,3640.9297256883
"241",2269.21655049337,5143.46999534195,3589.27906054897
"242",2284.30200430607,5137.3346947702,3519.06075873442
"243",2297.16275573189,5135.2116540068,3468.76948204615
"244",2294.87612549418,5080.16976091137,3464.48611784406
"245",2275.58487221486,5068.67321943124,3491.74371269014
"246",2247.92728892331,5042.42964950249,3516.40365466094
"247",2229.33498777498,5048.88967172989,3533.41948422848
"248",2235.71843195216,5108.35434757901,3547.58087087116
"249",2270.09010083225,5154.4863354954,3573.12651898904
"250",2326.85019355065,5174.0202049883,3610.6967465481
"251",2390.46979319277,5155.73784558138,3655.3890338797
"252",2440.76796771441,5105.98765077466,3690.69698968493
"253",2483.00849757529,5086.26649243883,3685.97769140603
