"","wm_m1.cases","wm_m1","wm_m1"
"45",4.43474256576232,3.28482442912377,8.1550509129173
"46",4.42641272463488,3.24747328683009,8.19887090184722
"47",4.4483984744904,3.22255920461034,8.36392400998732
"48",4.45970837724215,3.22501483842558,8.51021454893002
"49",4.43154373797702,3.22739857195185,8.49566662705894
"50",4.38050705022899,3.21845820482018,8.31429102117718
"51",4.34594414711182,3.19544168796281,8.1268511987037
"52",4.34637047392221,3.16726481393253,8.09933246813129
"53",4.3715398328843,3.1522545883113,8.2513175991313
"54",4.41511354923532,3.16653140332025,8.4707944763623
"55",4.46757587478153,3.17574401607755,8.6150069131809
"56",4.49155285427877,3.18828677548268,8.6145703652295
"57",4.45928095058125,3.17827362802632,8.52906335118257
"58",4.3893851625505,3.17609110160081,8.46883691668465
"59",4.33743014139194,3.18664104622424,8.45600659648961
"60",4.31253009434225,3.21816897196911,8.42279576075368
"61",4.30641896461393,3.24563021375909,8.34337688334874
"62",4.3111068591996,3.25188193017595,8.29067913818911
"63",4.32603956103668,3.23210258252375,8.33008972814227
"64",4.35223417749418,3.2030699848382,8.42556787903508
"65",4.39027565378158,3.19058024249281,8.48216603906088
"66",4.44400631825245,3.19386533004398,8.458581423167
"67",4.48013565371098,3.21074797051374,8.40113727254899
"68",4.45153815837505,3.214855159819,8.36410972280939
"69",4.3608639373434,3.21856091649754,8.3478160695486
"70",4.28030172044552,3.20701970379822,8.34138741773511
"71",4.27730632714922,3.1796665968692,8.36020537487358
"72",4.33578002766919,3.15115072919247,8.40907462651571
"73",4.39611651692584,3.14590225181368,8.45473765023489
"74",4.42753513239237,3.1673470311692,8.46989997526767
"75",4.43277379627396,3.20990948743877,8.46590435736834
"76",4.43039509620941,3.24451573470274,8.44608755809895
"77",4.43671484564273,3.24912992991841,8.3962559971676
"78",4.44988793244167,3.23054733075137,8.32535351816933
"79",4.44974270615028,3.21252381978511,8.27738571816838
"80",4.43259952795462,3.20395533344002,8.26776146933761
"81",4.41580316299904,3.22953677990531,8.28166672049813
"82",4.40300131739586,3.2514494084499,8.31192273978404
"83",4.37768984028369,3.25676132999143,8.35657442691046
"84",4.34434776420156,3.23590052496939,8.3968237760578
"85",4.33070222517531,3.20769705960349,8.40142283077943
"86",4.34961584923395,3.20737284590935,8.37187581245738
"87",4.39192079500187,3.2126701264204,8.35789914466846
"88",4.42764251329949,3.2100386668148,8.41400460167172
"89",4.42660933477041,3.18172152708604,8.51139362824977
"90",4.40407989989639,3.15703856892464,8.54836962149034
"91",4.4019970287111,3.14247858183629,8.46919611314038
"92",4.41730111914092,3.1577605174889,8.3327501389264
"93",4.41284280247464,3.17612263285271,8.23738006398303
"94",4.37825753182736,3.19519140586589,8.22068566379292
"95",4.34299143603265,3.21940395610046,8.2629588750617
"96",4.35334609640462,3.24336730296959,8.32749299343779
"97",4.41214437157137,3.25296342736757,8.39547107541683
"98",4.46218554269867,3.23018143711095,8.45502837079147
"99",4.45456481412313,3.17720312117105,8.45732022782032
"100",4.40494203946414,3.14012936910314,8.37074308405473
"101",4.36170130358678,3.13957141776485,8.27263168665321
"102",4.34382331910067,3.18532372791598,8.28192507103454
"103",4.34601830318598,3.21834984153663,8.39819261358324
"104",4.3643723164726,3.2319008432504,8.51199178899694
"105",4.38996477562287,3.23281537934065,8.53960411277587
"106",4.41534049361698,3.22979133468065,8.49086719882564
"107",4.43622971481631,3.21063048322737,8.42063245243004
"108",4.45815568909805,3.19127368521579,8.36731610085791
"109",4.45984656835971,3.17608792439402,8.33954422757998
"110",4.42860302053109,3.17971235265469,8.32505235284129
"111",4.37589935072607,3.20759265113863,8.31737354484689
"112",4.34181032837271,3.21969819068411,8.33028320159695
"113",4.35262355530759,3.23509036223394,8.36826154548396
"114",4.38740421715676,3.23686211986921,8.41182461699735
"115",4.39781373125058,3.23350264563478,8.44006745297764
"116",4.36701795843268,3.22598628825527,8.43850210458929
"117",4.33192055775217,3.22192216875042,8.41014195094739
"118",4.34961525199141,3.22977592642273,8.39025805101519
"119",4.43303097295388,3.2196846534264,8.40468811787985
"120",4.53540121202281,3.17873073873077,8.41779972502011
"121",4.57515553741299,3.14240456648589,8.37597800467562
"122",4.50796786198698,3.13975076113001,8.2953251944119
"123",4.36343673388872,3.17161930994111,8.25005631107403
"124",4.24749983273372,3.20467276929486,8.27306938266016
"125",4.22011104163858,3.21719716839978,8.32730812882791
"126",4.25591442104926,3.21934947998814,8.38498240955215
"127",4.31975433372369,3.22708308804188,8.45290790158462
"128",4.38802512132705,3.24278219888931,8.51115326510296
"129",4.43963897651838,3.25301818373655,8.52431599853981
"130",4.45332049036783,3.26213344487687,8.50498267092605
"131",4.43341125008678,3.25262782469408,8.49570509803155
"132",4.40061693644129,3.24812094871939,8.51431645006531
"133",4.38074537123172,3.23998662710226,8.51876010681535
"134",4.37964680624087,3.23802004436299,8.43722982183907
"135",4.39992454137917,3.24124872860371,8.27618688578039
"136",4.43516825223405,3.21150475654991,8.15146925468095
"137",4.46477948485726,3.17507761718399,8.14013700613655
"138",4.45622591079681,3.15223771230103,8.22118747345873
"139",4.41591499411824,3.15628472643484,8.34760271279882
"140",4.38717718888971,3.15875758559735,8.46614209507542
"141",4.38317985281902,3.17187779806325,8.50638943247447
"142",4.36652262419063,3.1875185274253,8.44894855788086
"143",4.32815930438598,3.21129027280888,8.368748613188
"144",4.29693538652667,3.21625750921064,8.359194721254
"145",4.30482453062344,3.18863762579425,8.42885568698826
"146",4.35787257708991,3.15432457506493,8.50408164762231
"147",4.42606758202594,3.15523170114503,8.50607997163509
"148",4.47280727890313,3.19062559278888,8.42034547380826
"149",4.47771254973986,3.24202499901766,8.31099577633081
"150",4.4574268047392,3.27260121158933,8.26380273877713
"151",4.42139866830564,3.27805482712879,8.29650822349377
"152",4.37255755756391,3.26926604184076,8.34908339853844
"153",4.35207059051093,3.24353857372412,8.34757709573481
"154",4.38158285504504,3.21284041175074,8.28692031041323
"155",4.438250219904,3.18290621884544,8.23869683085671
"156",4.47439134703145,3.1827396646667,8.28234768886343
"157",4.46501643617755,3.20304434898141,8.41032653049567
"158",4.40624186095539,3.22963398429322,8.52066267362587
"159",4.33586668817453,3.22892885334391,8.517630616972
"160",4.31082389001041,3.1969277538062,8.4246774455711
"161",4.34104423328417,3.16582314500282,8.3452252540451
"162",4.3837997726991,3.17571146523714,8.33984549147677
"163",4.40647662122293,3.22099355722936,8.3786956139878
"164",4.41390371684841,3.26937410637277,8.40498845778216
"165",4.41552487776549,3.28036296280332,8.40424648927199
"166",4.39397931969734,3.23375195639251,8.42470990370678
"167",4.36865863942109,3.17870820100818,8.5086134797131
"168",4.36529609111105,3.14110132967374,8.62225972499795
"169",4.38252328593017,3.15405508663831,8.66079564101794
"170",4.38952665431537,3.18671977237888,8.55384874106035
"171",4.37205924641641,3.21777692830559,8.36728425659054
"172",4.36431013639429,3.23420184637312,8.24149602897301
"173",4.40175806663976,3.23751443914817,8.23846693557365
"174",4.4614352801782,3.22812495996768,8.31325242699639
"175",4.47753735648985,3.20721262851805,8.38084896429253
"176",4.39893127101916,3.18819620042547,8.38401996946782
"177",4.27947773617318,3.15638797261179,8.33363249199228
"178",4.22950492036428,3.13321619669592,8.29093981483962
"179",4.27279770271936,3.1325453700582,8.29579590554035
"180",4.35129371174836,3.13550177915784,8.31444165021438
"181",4.40363952297246,3.15508412846257,8.29544120600791
"182",4.41732764591396,3.17769037139124,8.2631224036591
"183",4.42447491627664,3.20356616457644,8.29058391053889
"184",4.45920706728404,3.22913761707601,8.39400620572033
"185",4.50999766384101,3.24394628119645,8.51648213123598
"186",4.5390556596082,3.24138526723378,8.6014792903316
"187",4.51471201467679,3.24977764818647,8.6226151207977
"188",4.42198884420268,3.27220034198848,8.55545011574947
"189",4.30322237208602,3.27858110202669,8.41831610034965
"190",4.22971134162088,3.2463283920705,8.30364491912275
"191",4.24345082265372,3.19484168789356,8.25901110388068
"192",4.32710066484317,3.15465728005864,8.2326369275912
"193",4.43287187053016,3.15534522661861,8.21101174008719
"194",4.50630389869925,3.16760482927197,8.27831871939076
"195",4.50600196343493,3.17582438146397,8.45759895951766
"196",4.44387358795476,3.19209097355368,8.63314501815505
"197",4.37652421878748,3.22485894576748,8.66836805031019
"198",4.34927593316638,3.25998022574796,8.56457568681467
"199",4.36970915674064,3.24574399928551,8.44699584210835
"200",4.41042385797975,3.20210587269062,8.39680644222707
"201",4.44370083650635,3.1780723873516,8.38764001521821
"202",4.44507214411744,3.20566138515979,8.37569239285443
"203",4.4051247624605,3.25128881482394,8.36777577440323
"204",4.35303212911462,3.24445348928354,8.38407307602539
"205",4.31007409573408,3.19801105676668,8.4017603490606
"206",4.30128635736135,3.14779100562928,8.36616282028941
"207",4.34431634932953,3.14615507670825,8.26131506577486
"208",4.43046532649724,3.19534032906508,8.16574409001365
"209",4.49627855809518,3.25219966076565,8.17262468076378
"210",4.47676467097994,3.29225659615559,8.26100686120557
"211",4.41368015887064,3.28677151106939,8.33505581153332
"212",4.37528916240307,3.25610449375178,8.35114680388266
"213",4.37023501093362,3.21740774751079,8.35782935811862
"214",4.37775607633223,3.2100376773891,8.39784204725638
"215",4.39439100058192,3.23181821244802,8.46206731282945
"216",4.42218545828935,3.25320601377832,8.51651714073306
"217",4.43765174362274,3.23380543793403,8.53704032918889
"218",4.42933602026564,3.20219230008608,8.51720478011079
"219",4.41463425082855,3.17118170678559,8.47280331481452
"220",4.42137306930945,3.17182864063957,8.44082258623718
"221",4.44368057483313,3.19964474099576,8.44716722535875
"222",4.43652672782607,3.2097471264653,8.46654817902658
"223",4.38928061404979,3.19569546068185,8.43835259159529
"224",4.34217561679872,3.17451423242581,8.34494951144857
"225",4.32934926280493,3.15931145499711,8.2655640753231
"226",4.353982482698,3.16087925623785,8.28981358489867
"227",4.40705722472283,3.16873657107008,8.3810708711237
"228",4.47243180845475,3.18385068447641,8.41774556598368
"229",4.50132204681761,3.21172802571066,8.36674482565044
"230",4.4622800715681,3.24222902426234,8.31662266893312
"231",4.37886172293974,3.26579271371981,8.31926742259053
"232",4.30717115409465,3.24125708741805,8.3373380091139
"233",4.29213762767991,3.19582305408138,8.33730165650317
"234",4.34942761071431,3.14959166608725,8.3328512372723
"235",4.44582036181982,3.13647078453255,8.34056032932909
"236",4.49783494147649,3.16125185378025,8.34952562421515
"237",4.46217102242444,3.19466195179713,8.34856887175121
"238",4.38941728353285,3.22699066303833,8.35921716813561
"239",4.35213700037516,3.25356442373369,8.41860185558324
"240",4.36377460159547,3.25981122816098,8.51744834544642
"241",4.40360207922226,3.23144606913846,8.57318201087402
"242",4.44635532865408,3.18744654810319,8.51736553388602
"243",4.46183753111811,3.15023834380603,8.39835668678006
"244",4.43834702963377,3.16093513282196,8.32468987561468
"245",4.3786196976133,3.18768182941437,8.32611428200855
"246",4.3155548686431,3.23432679081535,8.35544877450061
"247",4.28989834415651,3.26534068993453,8.37313591421093
"248",4.2999735727397,3.24925257631316,8.35810199299091
"249",4.31329729367547,3.20151909332449,8.30458689040504
"250",4.31802863925785,3.14489288540689,8.24823802708734
"251",4.32960108829998,3.12471962423791,8.26468339784927
"252",4.35872154639623,3.16661592528866,8.37960446193437
"253",4.39595163770165,3.24148902193247,8.51699969206754
