"","wm_m3.cases","wm_m3","wm_m3"
"62",7.08374355881651,4.49228365351821,7.20833422688462
"63",7.07748509927308,4.50797326753343,7.25136398969696
"64",7.10189526788355,4.51546367854422,7.31630298473745
"65",7.14713031299473,4.51585023054026,7.33938912260619
"66",7.21725357748081,4.4766186540524,7.31051930720932
"67",7.29091610277871,4.49225849918817,7.25973167421269
"68",7.35231120273422,4.44806232195376,7.22728939628884
"69",7.36868335442972,4.47274162169417,7.22547168087455
"70",7.30567415871266,4.43897140115786,7.23941114717917
"71",7.18440485438316,4.38326657106156,7.27205025683265
"72",7.08007774626265,4.35708196202617,7.31098162785503
"73",7.06908447106833,4.37714315806987,7.34657406408008
"74",7.15434981193306,4.37282171394586,7.34921402400927
"75",7.26551676491634,4.40413969838671,7.3236205122404
"76",7.33665190044683,4.44849222735295,7.28007385500394
"77",7.35864492881699,4.46598695423678,7.22448480406641
"78",7.36485668155691,4.4855608797855,7.16886306900684
"79",7.37120744970474,4.53641925381248,7.13512690102425
"80",7.37550347038239,4.53949559770517,7.14350036514764
"81",7.37242836603486,4.60880290599565,7.17023581502003
"82",7.34531378132983,4.55199605270031,7.20519773253328
"83",7.2964707402724,4.53474262196609,7.24120313100412
"84",7.25142915668637,4.5433207718617,7.26354318658034
"85",7.21292711078782,4.54543362388477,7.2692675044667
"86",7.17462159765057,4.57521202242172,7.27058149075931
"87",7.16380949568518,4.49777288422684,7.29439893064747
"88",7.19996818757429,4.45781090981577,7.33911623616408
"89",7.26178213016927,4.3887065090255,7.38007187015284
"90",7.31244798799625,4.37748647282606,7.36203995379415
"91",7.33021750607396,4.32029992920669,7.26580878668735
"92",7.31208413113866,4.35664050928184,7.15621803101081
"93",7.28610407381758,4.33544295674689,7.10128689760897
"94",7.28186554895115,4.34351003401303,7.11531540716509
"95",7.27262022202942,4.43284512879836,7.17161597846063
"96",7.23605219232174,4.51495742208609,7.23978114556721
"97",7.20998277605377,4.51223348550318,7.2895778238673
"98",7.23371294529115,4.4562945284519,7.30127233490458
"99",7.29839912317069,4.42124329328808,7.27219116770266
"100",7.35804583418756,4.44072584204021,7.2202303739208
"101",7.35580175391806,4.38459850746063,7.18976989987183
"102",7.28029509289597,4.41217450355334,7.22943155934696
"103",7.20034888612767,4.37112194616058,7.32408265985238
"104",7.17075370943175,4.41823646607778,7.39798873152744
"105",7.18170382741567,4.48707544635147,7.39478954046075
"106",7.2218162872544,4.51163660147864,7.33535716769675
"107",7.27563082631602,4.45633432559989,7.27038978920091
"108",7.33060297675129,4.48055336841545,7.22204288903929
"109",7.36681630003471,4.46579047732855,7.19748789765334
"110",7.38122139760827,4.41875152652044,7.19458695005266
"111",7.36380656808466,4.45903695320172,7.20568740961995
"112",7.30966268800785,4.43617994573946,7.22910140875656
"113",7.23778735954234,4.5175673235506,7.26731532694892
"114",7.18748500197108,4.4992919150851,7.30134366290807
"115",7.18678286715595,4.51782948660738,7.31336831657706
"116",7.21451451132844,4.55806777720022,7.307433291497
"117",7.23132746701298,4.57017821809396,7.28998872771207
"118",7.21907333644732,4.55918982760521,7.27344492911879
"119",7.21273917857763,4.46077895721322,7.26668035433859
"120",7.2686914931667,4.38328949098897,7.24370072986838
"121",7.38954632621722,4.39704086567861,7.19965613822932
"122",7.5128618278484,4.38650715998615,7.15207012099974
"123",7.53157208424569,4.35561342992046,7.13578804522157
"124",7.39524229545129,4.35057264799648,7.17549081984258
"125",7.17114401421133,4.39517063522553,7.24703748269592
"126",6.98795030570232,4.44823400719345,7.31077899853367
"127",6.93725763135002,4.48903409232074,7.36622262815486
"128",7.0099400392012,4.55834446629081,7.4101574888399
"129",7.14046489473327,4.59977266260421,7.42041671041729
"130",7.25885961593613,4.62919193996299,7.40689952372322
"131",7.34232114425308,4.56567829606998,7.39652286421811
"132",7.36764687717506,4.64196872404596,7.37065906548374
"133",7.33567798974917,4.65286656383459,7.30690176180298
"134",7.28699254811079,4.60025725409119,7.20470653578009
"135",7.26082294381503,4.57779498648489,7.08491552512292
"136",7.26661017434217,4.48105317121884,7.02212745821219
"137",7.30657710513847,4.45940486979472,7.06189194569619
"138",7.35640138723763,4.40780620713906,7.16294703923804
"139",7.38346989906904,4.37495104533716,7.27188624789052
"140",7.37191318106006,4.29216512891898,7.34149881393526
"141",7.31709818197796,4.3467095950913,7.35045088328194
"142",7.24568595765331,4.37340188694195,7.31030634856738
"143",7.1988325230443,4.39394568072658,7.27415344794979
"144",7.16608565931923,4.37483333735387,7.28602693298283
"145",7.122535663253,4.36045041807421,7.33372694010567
"146",7.09822142680868,4.37123956396543,7.35913592204485
"147",7.13324911953856,4.41327848110735,7.32358040468474
"148",7.22882961313039,4.43092883956208,7.24394279383708
"149",7.33571084678371,4.48437466646863,7.17366432980363
"150",7.41356477606792,4.51443155705919,7.14763454340578
"151",7.4253293289653,4.56999588250232,7.16693595605195
"152",7.370956683813,4.63714873652067,7.18741856897975
"153",7.30342796726048,4.61080361604838,7.17628736192628
"154",7.25098782315344,4.56882768671313,7.15419637110344
"155",7.23634088867371,4.50890250358214,7.16534562618574
"156",7.27294918149812,4.53081852088575,7.23039278104419
"157",7.34820395449314,4.49022858370583,7.32143591331719
"158",7.3916880368151,4.46399785532248,7.37702498721246
"159",7.35444936376991,4.43508686623488,7.35151817685777
"160",7.26363234511212,4.41354332618687,7.278908010393
"161",7.17169658120249,4.4145134115945,7.22847930496411
"162",7.13117627730355,4.48579017157103,7.23112342775955
"163",7.16538349447015,4.53581695181225,7.26479670911723
"164",7.23797415829657,4.5316697094023,7.30173251509099
"165",7.29036110036515,4.50900456522161,7.33570044587361
"166",7.2973537359806,4.47444224680612,7.38860297309134
"167",7.28543710575894,4.51172885612185,7.4564006960056
"168",7.26084712590673,4.4333916055707,7.4987372314991
"169",7.22839880528484,4.43316535957253,7.46271647793876
"170",7.21159077753088,4.41292423374059,7.33777841231827
"171",7.22205866664526,4.4063088765439,7.19711854326849
"172",7.2425999143947,4.41926565849106,7.12479198282925
"173",7.24956336105194,4.4830663563525,7.14016799978865
"174",7.26169952485208,4.52098156989449,7.1976663285318
"175",7.3014885672957,4.47549025635373,7.23294536396699
"176",7.34275569293115,4.45711544528449,7.22214614667596
"177",7.32303592321799,4.36400967664429,7.18519827298292
"178",7.21007562158733,4.31610756274098,7.15521546571788
"179",7.05951205971656,4.30320949673611,7.15066783972906
"180",6.98598249191737,4.22288209691818,7.15516713398556
"181",7.03919920641403,4.2657537720624,7.16097738557799
"182",7.1698384374264,4.31622276406035,7.18132154323077
"183",7.28316162406265,4.36165952395445,7.24511823047872
"184",7.34787699439569,4.41513453084434,7.35005566025219
"185",7.39323277598434,4.4901194185192,7.4509510697796
"186",7.44550781719394,4.52940054604676,7.49342668103112
"187",7.50124843625648,4.61731649908282,7.45382686625964
"188",7.50833111504542,4.68537737919916,7.35648451215022
"189",7.41888940466064,4.63274111809445,7.23456727906708
"190",7.24891172024068,4.54420288372037,7.13326012936625
"191",7.0791927017347,4.53612404108574,7.09537806779956
"192",6.98769140638032,4.49380533298641,7.11380543409306
"193",7.02777914267074,4.43676688868387,7.16789380801865
"194",7.17671262055737,4.33841984282457,7.27284049758302
"195",7.34348656497599,4.33467382784453,7.41581623787206
"196",7.44976621591349,4.41709265818358,7.5192863110983
"197",7.44996427377296,4.4651669697568,7.50815143614791
"198",7.35869896005944,4.49041097476208,7.41198148989591
"199",7.25668918930306,4.4407365278823,7.30995328930082
"200",7.21247813738901,4.48669495498983,7.26604607974469
"201",7.24106249481086,4.53993859127563,7.25908945753785
"202",7.30215280276076,4.56686087546683,7.25491458988196
"203",7.3369186483738,4.54047540420679,7.24871236137573
"204",7.32091241590217,4.42322589260633,7.24155738103522
"205",7.25164665550201,4.42759177636597,7.21561742367227
"206",7.16967448445148,4.41014092870507,7.1544980752021
"207",7.11780790466905,4.42955703422907,7.08504927054397
"208",7.13641337863179,4.48962514845996,7.04564952628559
"209",7.22219924658154,4.49979988334238,7.07165455273588
"210",7.33023803525716,4.53944209700121,7.14635196136325
"211",7.41589001936352,4.54641545102737,7.21319232620406
"212",7.41016625966163,4.62274958498579,7.24550487063218
"213",7.32116169795728,4.61667758386766,7.27530957301446
"214",7.24075388985288,4.62959686912552,7.32323433628658
"215",7.22653504616769,4.63290398802279,7.37950337960755
"216",7.25337236166462,4.58359616528982,7.41398778287944
"217",7.28316581316943,4.45336368684872,7.41503359804225
"218",7.32166429590587,4.48976357516784,7.39196383801344
"219",7.34984839487045,4.4852773559689,7.3584070616755
"220",7.34905910128991,4.45408033480196,7.33310732436786
"221",7.33860870989804,4.44814092505285,7.32267034434561
"222",7.33234561897305,4.3976927328532,7.30416015366808
"223",7.32926181844981,4.37400053390619,7.25592611393765
"224",7.30562923427146,4.37090021671156,7.19900735433702
"225",7.24532790134596,4.35883126068811,7.17007275018927
"226",7.18153370243179,4.3646313853095,7.19186463635667
"227",7.17215319617339,4.34153502988126,7.24269580631437
"228",7.23509757461332,4.35705204708567,7.25899583978145
"229",7.32534577525391,4.43762487317522,7.22353215146276
"230",7.40038379051825,4.49516279035065,7.18699499755779
"231",7.41869435561296,4.53662204289262,7.18780904296118
"232",7.34946306368585,4.45255883172649,7.20293352431525
"233",7.22351475480217,4.48012552274578,7.20396520614553
"234",7.12913201782474,4.44633642199411,7.2043793534163
"235",7.13277683689931,4.38153367675711,7.21128254439029
"236",7.22000021315184,4.37559338987077,7.22928635445971
"237",7.33960452732754,4.38542131243249,7.25355655018819
"238",7.41283851957701,4.4274522002111,7.29683503227812
"239",7.38177053480071,4.47920501956577,7.35637987412105
"240",7.28104434293435,4.51797067609396,7.40678733109575
"241",7.21842621934345,4.49955216725021,7.40824583566302
"242",7.24043679125102,4.47593280052439,7.34379550557211
"243",7.3003113168684,4.42100857425933,7.25355044518481
"244",7.35411588223055,4.47459112595868,7.20290567260285
"245",7.36212600797689,4.40847769417961,7.20590024379217
"246",7.30296657374247,4.46735472610225,7.21884605821079
"247",7.19974568899508,4.51332302270166,7.21318895386622
"248",7.10267628055014,4.4548866632403,7.18674492046591
"249",7.04921977688385,4.43108359135542,7.15793240344795
"250",7.05041293625307,4.4081490999712,7.16396436423098
"251",7.08489624273984,4.41310276597559,7.22157531002272
"252",7.11781203916755,4.4528363210711,7.31737707594176
"253",7.15575833577001,4.48363745067474,7.40401487034436
